SCORES angle_constraint atom_pair_constraint chainbreak coordinate_constraint dihedral_constraint dslf_ca_dih dslf_cs_ang dslf_ss_dih dslf_ss_dst fa_atr fa_dun fa_intra_rep fa_pair fa_rep fa_sol frac_atoms_within_0.5 frac_atoms_within_1.0 frac_atoms_within_2.0 hack_elec hbond_bb_sc hbond_lr_bb hbond_sc hbond_sr_bb if_angle_constraint if_atom_pair_constraint if_chainbreak if_coordinate_constraint if_dihedral_constraint if_dslf_ca_dih if_dslf_cs_ang if_dslf_ss_dih if_dslf_ss_dst if_fa_atr if_fa_dun if_fa_intra_rep if_fa_pair if_fa_rep if_fa_sol if_hack_elec if_hbond_bb_sc if_hbond_lr_bb if_hbond_sc if_hbond_sr_bb if_omega if_p_aa_pp if_pro_close if_ref interface_delta ligand_auto_rms_no_super ligand_auto_rms_with_super ligand_centroid_travel ligand_is_touching omega p_aa_pp pro_close ref total_score
hNN_1sjw_d2n_des_1_2146 0 0 0 0 7.17633 0 0 0 0 -561.062 87.5787 1.38373 -19.0626 82.931 264.44 0 0 0.0384615 -18.7252 -31.542 -95.2717 -19.8052 -118.759 0 -41.3787 0 0 0 0 0 0 0 -27.3988 0 0 -0.0777832 16.0279 16.6922 -0.28138 -0.415318 5.68434e-14 -0.566175 1.27898e-13 0 0 0 0 -37.3981 6.86596 1.84692 4.5016 1 20.6388 -26.0635 11.4476 -34.86 -449.555
hNN_1sjw_d2n_des_1_2147 0 0 0 0 0.706901 0 0 0 0 -557.548 71.3191 1.30237 -18.0658 67.2137 259.683 0 0 0.0384615 -17.4262 -28.9929 -95.2717 -19.0477 -118.759 0 -41.3989 0 0 0 0 0 0 0 -24.2706 0 0 -0.152041 12.163 11.5986 -0.315373 -0.325642 1.42109e-14 -1.93493 1.42109e-14 0 0 0 0 -44.6359 6.9386 1.13618 2.88494 1 20.6388 -26.0635 11.4476 -34.86 -483.723
hNN_1sjw_d2n_des_1_2148 0 0 0 0 0.439327 0 0 0 0 -541.579 70.1111 1.30695 -18.0239 58.3803 251.498 0 0 0.384615 -17.3675 -30.0065 -95.2717 -15.4617 -118.759 0 -41.0043 0 0 0 0 0 0 0 -13.2264 0 0 -0.00257673 2.41429 5.53896 -0.0645259 -0.213636 4.12115e-13 -0.111677 7.10543e-14 0 0 0 0 -46.6698 3.58985 1.92154 2.05719 1 20.6388 -26.0635 11.4476 -34.86 -483.571
hNN_1sjw_d2n_des_1_2149 0 0 0 0 2.774 0 0 0 0 -547.691 68.9037 1.28298 -17.7408 63.5517 257.3 0 0 0.0384615 -17.3029 -28.1299 -95.2717 -17.8625 -118.759 0 -41.2479 0 0 0 0 0 0 0 -18.7055 0 0 0.0154313 6.84106 11.708 -0.519409 -0.18939 4.12115e-13 -2.69477 7.10543e-14 0 0 0 0 -44.7925 7.65789 1.20631 3.24705 1 20.6388 -26.0635 6.05268 -34.86 -483.176
hNN_1sjw_d2n_des_1_2150 0 0 0 0 2.85417 0 0 0 0 -551.347 70.767 1.32268 -20.009 66.5598 259.551 0 0 0.115385 -18.0828 -32.0331 -95.2717 -19.5755 -118.759 0 -41.4239 0 0 0 0 0 0 0 -20.5765 0 0 0.102102 10.5421 10.1567 -0.197686 -0.177963 0 -0.110376 -2.84217e-14 0 0 0 0 -41.6854 7.44236 1.18463 0.857896 1 20.6388 -26.0635 5.96779 -34.86 -488.341
hNN_1sjw_d2n_des_1_2151 0 0 0 0 0.028149 0 0 0 0 -545.158 67.4013 1.29704 -18.3538 54.728 253.412 0 0 0.192308 -17.7293 -30.8299 -95.2717 -18.0678 -118.759 0 -41.1279 0 0 0 0 0 0 0 -12.3692 0 0 0.0748102 1.52502 4.99415 -0.299206 -0.175345 4.12115e-13 -1.11787 7.10543e-14 0 0 0 0 -48.4955 2.98856 1.93696 1.76847 1 20.6388 -26.0635 6.05314 -34.86 -501.534
hNN_1sjw_d2n_des_1_2152 0 0 0 0 0.262559 0 0 0 0 -546.388 71.8518 1.32489 -18.0026 57.4041 254.757 0 0.0384615 0.0384615 -16.5832 -27.7808 -95.2717 -15.2073 -118.759 0 -41.5948 0 0 0 0 0 0 0 -14.8981 0 0 0.0412049 3.04632 7.56331 0.240924 -0.188678 0 -0.121191 -2.84217e-14 0 0 0 0 -45.9109 8.74939 1.12159 4.35291 1 20.6388 -26.0635 6.05373 -34.86 -486.623
hNN_1sjw_d2n_des_1_2153 0 0 0 0 0.162732 0 0 0 0 -544.382 70.3979 1.34153 -18.3486 52.9926 254.603 0 0 0 -16.2428 -29.3229 -95.2717 -15.9101 -118.759 0 -41.4444 0 0 0 0 0 0 0 -15.3485 0 0 0.0977633 0.814853 7.6692 0.356422 -0.218951 0 -0.154625 -2.84217e-14 0 0 0 0 -48.2283 6.77747 0.397852 4.03213 1 20.6388 -26.0635 6.05113 -34.86 -492.973
hNN_1sjw_d2n_des_1_2154 0 0 0 0 0.483051 0 0 0 0 -540.113 69.8024 1.29035 -19.0337 55.0204 250.93 0 0 0.115385 -15.6385 -26.5541 -95.2717 -13.3875 -118.759 0 -41.6341 0 0 0 0 0 0 0 -13.3805 0 0 0.0965208 1.91036 7.53177 0.282838 -0.172806 5.68434e-14 -0.125088 1.27898e-13 0 0 0 0 -45.491 8.38814 1.06797 2.70028 1 20.6388 -26.0635 6.06216 -34.86 -485.453
hNN_1sjw_d2n_des_1_2155 0 0 0 0 0.237125 0 0 0 0 -541.114 69.1693 1.31777 -18.0362 57.2473 251.488 0 0 0.0384615 -17.0168 -29.0234 -95.2717 -16.7548 -118.759 0 -41.6436 0 0 0 0 0 0 0 -14.7467 0 0 0.0803965 1.09149 8.46258 -0.504512 -0.279057 0 -4.11129 -2.84217e-14 0 0 0 0 -51.6507 8.41836 2.21615 3.40172 1 20.6388 -26.0635 6.05146 -34.86 -490.749
hNN_1sjw_d2n_des_1_2156 0 0 0 0 7.05524 0 0 0 0 -550.528 71.8299 1.32536 -17.6935 95.4853 259.653 0 0 0.0384615 -17.161 -26.2091 -95.2717 -15.9954 -118.759 0 -41.4107 0 0 0 0 0 0 0 -27.2378 0 0 0.0356199 24.25 16.0531 -0.921631 -0.105735 1.42109e-14 -0.627897 1.42109e-14 0 0 0 0 -29.965 7.98905 1.85506 2.26114 1 20.6388 -26.0635 5.96644 -34.86 -440.586
hNN_1sjw_d2n_des_1_2157 0 0 0 0 0.0687558 0 0 0 0 -542.297 68.327 1.34515 -18.356 62.8116 251.222 0 0 0.0384615 -16.5765 -27.6894 -95.2717 -15.4959 -118.759 0 -41.3248 0 0 0 0 0 0 0 -14.7141 0 0 0.145188 3.93506 5.08428 -0.0374951 -0.183389 5.68434e-14 -0.0199492 1.27898e-13 0 0 0 0 -47.1152 4.20994 1.99544 2.59093 1 20.6388 -26.0635 6.09701 -34.86 -484.858
hNN_1sjw_d2n_des_1_2158 0 0 0 0 0.383674 0 0 0 0 -547.861 70.9275 1.36445 -18.595 64.2429 254.797 0 0 0.0769231 -18.1826 -29.6365 -95.2717 -22.9675 -118.759 0 -41.353 0 0 0 0 0 0 0 -21.3624 0 0 0.0684735 6.99177 10.809 -0.267571 -0.319825 4.12115e-13 -2.57151 7.10543e-14 0 0 0 0 -48.0051 5.24388 1.86918 2.34852 1 20.6388 -26.0635 6.05152 -34.86 -493.791
hNN_1sjw_d2n_des_1_2159 0 0 0 0 1.38826 0 0 0 0 -549.763 74.2646 1.31833 -17.9341 72.0057 257.016 0 0 0.0769231 -17.0197 -24.5508 -95.2717 -17.1457 -118.759 0 -41.4222 0 0 0 0 0 0 0 -21.8327 0 0 0.0909118 15.0926 13.157 -0.660159 -0.0666337 1.42109e-14 -0.217544 1.42109e-14 0 0 0 0 -35.8586 7.16459 1.09438 1.49603 1 20.6388 -26.0635 6.05169 -34.86 -468.684
hNN_1sjw_d2n_des_1_2160 0 0 0 0 0.0226092 0 0 0 0 -541.737 70.0797 1.36859 -17.9221 58.4069 251.867 0 0 0 -17.0149 -27.4965 -95.2717 -16.5915 -118.759 0 -41.3388 0 0 0 0 0 0 0 -14.7777 0 0 -0.00290044 1.35826 7.07165 -0.380988 -0.257793 0 -1.64433 -2.84217e-14 0 0 0 0 -49.9727 4.95602 1.2388 3.98007 1 20.6388 -26.0635 6.05154 -34.86 -487.281
hNN_1sjw_d2n_des_1_2161 0 0 0 0 1.34639e-06 0 0 0 0 -540.217 69.0116 1.30102 -18.7823 56.6303 251.367 0 0 0 -18.0393 -28.3345 -95.2717 -20.9113 -118.759 0 -41.2979 0 0 0 0 0 0 0 -11.6307 0 0 0.0466698 1.56971 6.37446 -0.0825897 -0.22585 0 -0.914216 -2.84217e-14 0 0 0 0 -46.1604 5.40147 1.87935 4.74248 1 20.6388 -26.0635 11.4476 -34.86 -490.842
hNN_1sjw_d2n_des_1_2162 0 0 0 0 0.0229237 0 0 0 0 -539.938 68.6679 1.32645 -17.9467 60.5252 254.131 0 0 0.0769231 -16.6237 -27.6741 -95.2717 -17.8218 -118.759 0 -41.8175 0 0 0 0 0 0 0 -10.9372 0 0 0.102033 0.375379 7.52943 0.00810671 -0.218056 1.42109e-14 -1.86806 1.42109e-14 0 0 0 0 -46.8259 9.4185 2.21375 4.58964 1 20.6388 -26.0635 6.05414 -34.86 -483.592
hNN_1sjw_d2n_des_1_2163 0 0 0 0 0.0717787 0 0 0 0 -538.699 66.9826 1.29364 -18.5734 55.0941 251.96 0 0 0.0769231 -16.3271 -26.5624 -95.2717 -16.0582 -118.759 0 -41.4056 0 0 0 0 0 0 0 -11.9767 0 0 0.114917 1.79861 7.12151 -0.143827 -0.170033 4.12115e-13 -0.521233 7.10543e-14 0 0 0 0 -45.1824 8.18641 0.258162 2.0832 1 20.6388 -26.0635 6.05267 -34.86 -489.081
hNN_1sjw_d2n_des_1_2164 0 0 0 0 0.139984 0 0 0 0 -541.693 72.1802 1.28222 -18.8013 59.3622 249.036 0 0 0.269231 -16.8652 -25.8448 -95.2717 -15.1317 -118.759 0 -40.9973 0 0 0 0 0 0 0 -15.6395 0 0 0.0125391 1.32039 7.20551 -0.188319 -0.198237 0 -0.752167 -2.84217e-14 0 0 0 0 -49.2372 3.53846 1.07716 2.01816 1 20.6388 -26.0635 6.0515 -34.86 -484.598
hNN_1sjw_d2n_des_1_2165 0 0 0 0 1.35768e-06 0 0 0 0 -544.99 68.5155 1.31372 -18.6945 61.3461 254.556 0 0 0.0769231 -16.5885 -29.1151 -95.2717 -16.5946 -118.759 0 -41.4231 0 0 0 0 0 0 0 -19.63 0 0 0.133499 6.05915 10.3828 -0.143818 -0.282425 1.42109e-14 -1.58133 1.42109e-14 0 0 0 0 -46.4853 8.02235 1.08525 1.89688 1 20.6388 -26.0635 6.13335 -34.86 -488.433
hNN_1sjw_d2n_des_1_2166 0 0 0 0 0.0142547 0 0 0 0 -543.985 67.1099 1.28683 -18.4779 54.2242 252.054 0 0.0384615 0.115385 -16.3139 -27.1007 -95.2717 -16.4635 -118.759 0 -41.227 0 0 0 0 0 0 0 -14.7917 0 0 0.0965114 2.63319 6.85228 0.129032 -0.312784 0 -0.138147 -2.84217e-14 0 0 0 0 -46.7586 7.70829 1.23435 0.704039 1 20.6388 -26.0635 6.05162 -34.86 -495.915
hNN_1sjw_d2n_des_1_2167 0 0 0 0 0.0652489 0 0 0 0 -547.293 67.3303 1.29458 -18.2906 56.6212 254.491 0 0 0 -17.2119 -29.8622 -95.2717 -18.2219 -118.759 0 -41.0779 0 0 0 0 0 0 0 -15.5934 0 0 0.0717858 4.23153 6.53404 -0.219865 -0.246625 4.12115e-13 -1.6205 7.10543e-14 0 0 0 0 -47.921 4.00559 1.12578 2.98159 1 20.6388 -26.0635 6.05208 -34.86 -499.34
hNN_1sjw_d2n_des_1_2168 0 0 0 0 1.98386 0 0 0 0 -547.989 70.1082 1.40066 -18.6614 77.9106 252.736 0 0 0 -17.0977 -28.4861 -95.2717 -18.1029 -118.759 0 -41.181 0 0 0 0 0 0 0 -19.0891 0 0 0.0702516 20.1661 6.25127 -0.427905 -0.260182 5.68434e-14 -3.12291 1.27898e-13 0 0 0 0 -37.5934 4.36526 1.92136 2.73864 1 20.6388 -26.0635 6.0513 -34.86 -474.461
hNN_1sjw_d2n_des_1_2169 0 0 0 0 0.0132567 0 0 0 0 -540.634 69.4451 1.28174 -18.7591 53.8723 250.916 0 0.0769231 0.384615 -16.7008 -27.6965 -95.2717 -19.3208 -118.759 0 -41.2023 0 0 0 0 0 0 0 -12.4798 0 0 0.110259 1.4848 5.68713 -0.190131 -0.169841 4.12115e-13 -1.58414 7.10543e-14 0 0 0 0 -48.344 3.55875 0.496102 0.982685 1 20.6388 -26.0635 6.05412 -34.86 -495.843
hNN_1sjw_d2n_des_1_2170 0 0 0 0 1.77444 0 0 0 0 -545 74.0244 1.36127 -18.8757 78.2409 251.008 0.0384615 0.115385 0.346154 -17.1145 -27.2352 -95.2717 -18.3134 -118.759 0 -40.7859 0 0 0 0 0 0 0 -15.3544 0 0 0.137377 5.89926 5.88467 -0.222471 -0.312297 4.12115e-13 -2.60939 7.10543e-14 0 0 0 0 -47.3631 3.47486 2.16301 1.70162 1 20.6388 -26.0635 11.4476 -34.86 -462.997
hNN_1sjw_d2n_des_1_2171 0 0 0 0 0.00143421 0 0 0 0 -538.707 69.3774 1.32013 -18.3984 55.043 251.251 0 0 0.0769231 -16.2904 -25.4567 -95.2717 -16.3477 -118.759 0 -41.8462 0 0 0 0 0 0 0 -10.6647 0 0 0.0888946 0.758334 6.69545 -0.522284 -0.188417 1.42109e-14 -2.42932 1.42109e-14 0 0 0 0 -48.1082 8.78363 2.21775 5.65059 1 20.6388 -26.0635 6.05841 -34.86 -486.463
hNN_1sjw_d2n_des_1_2172 0 0 0 0 0.0820732 0 0 0 0 -544.412 72.151 1.3369 -18.7674 71.1856 250.802 0 0 0.461538 -16.6127 -26.9421 -95.2717 -15.9603 -118.759 0 -40.8037 0 0 0 0 0 0 0 -15.1687 0 0 0.130943 8.30463 6.45386 -0.210522 -0.319268 0 -1.68477 -2.84217e-14 0 0 0 0 -43.2975 2.79121 0.519182 1.33258 1 20.6388 -26.0635 11.4476 -34.86 -470.004
hNN_1sjw_d2n_des_1_2173 0 0 0 0 7.34663e-09 0 0 0 0 -535.762 69.7345 1.32562 -17.9568 59.5418 249.619 0 0 0 -16.7208 -27.4183 -95.2717 -15.3451 -118.759 0 -41.3252 0 0 0 0 0 0 0 -9.21472 0 0 -0.0201075 0.546028 5.5971 -0.115801 -0.220057 4.12115e-13 -0.456863 7.10543e-14 0 0 0 0 -45.2096 4.12782 1.24435 3.51485 1 20.6388 -26.0635 6.23689 -34.86 -481.06
hNN_1sjw_d2n_des_1_2174 0 0 0 0 0.0260029 0 0 0 0 -542.174 66.0515 1.3198 -18.4142 55.1066 253.755 0 0 0 -17.0944 -27.6685 -95.2717 -17.1852 -118.759 0 -41.2902 0 0 0 0 0 0 0 -14.6153 0 0 0.106729 1.58171 6.63463 -0.514147 -0.235368 4.12115e-13 -0.283639 7.10543e-14 0 0 0 0 -48.6156 5.32211 1.58252 3.26009 1 20.6388 -26.0635 6.05625 -34.86 -494.536
hNN_1sjw_d2n_des_1_2175 0 0 0 0 1.1954 0 0 0 0 -544.404 67.83 1.34544 -18.3871 54.9216 253.287 0 0.0384615 0.115385 -16.0517 -26.1672 -95.2717 -15.6114 -118.759 0 -41.4236 0 0 0 0 0 0 0 -18.3742 0 0 0.0690216 2.88409 8.68547 0.112259 -0.171339 1.42109e-14 -0.121764 1.42109e-14 0 0 0 0 -48.34 7.58316 1.25168 1.25889 1 20.6388 -26.0635 6.0514 -34.86 -490.305
hNN_1sjw_d2n_des_1_2176 0 0 0 0 6.86099e-08 0 0 0 0 -541.548 68.5379 1.28678 -17.6773 50.7831 250.947 0 0 0.115385 -16.9224 -27.6351 -95.2717 -15.6626 -118.759 0 -41.1063 0 0 0 0 0 0 0 -13.15 0 0 0.0002622 1.12257 5.58854 -0.501971 -0.170869 0 -0.566043 -2.84217e-14 0 0 0 0 -48.7838 2.86901 1.87946 1.99313 1 20.6388 -26.0635 6.05179 -34.86 -496.153
hNN_1sjw_d2n_des_1_2177 0 0 0 0 13.7011 0 0 0 0 -557.464 76.1153 1.35549 -19.6392 88.2165 263.643 0 0.0384615 0.0769231 -18.6659 -28.6407 -95.2717 -22.4183 -118.759 0 -40.896 0 0 0 0 0 0 0 -24.417 0 0 0.127444 21.2306 14.8574 -0.226036 -1.16053 5.68434e-14 -0.370144 1.27898e-13 0 0 0 0 -30.8542 8.35051 1.75912 3.70281 1 20.6388 -26.0635 6.05242 -34.86 -452.059
hNN_1sjw_d2n_des_1_2178 0 0 0 0 0.00500499 0 0 0 0 -534.211 65.7762 1.28149 -18.6349 53.4037 248.614 0 0 0 -17.1437 -28.4603 -95.2717 -18.7853 -118.759 0 -42.357 0 0 0 0 0 0 0 -6.95783 0 0 0.115556 0.308994 4.89886 -0.696447 -0.123296 0 -0.612695 -2.84217e-14 0 0 0 0 -45.4239 12.0181 1.1458 9.55684 1 20.6388 -26.0635 6.06543 -34.86 -496.404
hNN_1sjw_d2n_des_1_2179 0 0 0 0 0.0117918 0 0 0 0 -543.204 73.4371 1.30341 -18.7904 72.7708 249.598 0 0 0.269231 -16.0605 -26.5443 -95.2717 -11.1859 -118.759 0 -40.9798 0 0 0 0 0 0 0 -14.781 0 0 0.0598767 2.31464 6.09577 0.0326595 -0.220464 4.12115e-13 -0.635228 7.10543e-14 0 0 0 0 -48.1136 3.37989 1.30557 2.04329 1 20.6388 -26.0635 6.05126 -34.86 -466.929
hNN_1sjw_d2n_des_1_2180 0 0 0 0 0.191527 0 0 0 0 -545.05 71.1433 1.31117 -18.2142 55.9141 256.25 0 0 0.0384615 -16.7262 -28.0525 -95.2717 -15.0145 -118.759 0 -41.5165 0 0 0 0 0 0 0 -15.0818 0 0 -0.0574943 1.29641 10.7217 -0.117218 -0.267693 2.41585e-13 -0.757419 -1.42109e-14 0 0 0 0 -45.7801 8.37434 2.18072 1.79913 1 20.6388 -26.0635 6.2243 -34.86 -486.338
hNN_1sjw_d2n_des_1_2181 0 0 0 0 0.0728261 0 0 0 0 -548.652 66.494 1.32353 -18.4889 67.2414 253.129 0 0 0.0769231 -17.1515 -26.9513 -95.2717 -19.0045 -118.759 0 -41.2621 0 0 0 0 0 0 0 -22.9437 0 0 -0.00590648 13.4797 10.4903 -0.687838 -0.309351 4.12115e-13 -2.17179 7.10543e-14 0 0 0 0 -43.4107 4.83159 1.99421 2.3732 1 20.6388 -26.0635 6.05063 -34.86 -490.251
hNN_1sjw_d2n_des_1_2182 0 0 0 0 0.0301656 0 0 0 0 -546.754 69.0865 1.3551 -18.5828 58.2271 254.668 0 0.0769231 0.346154 -17.3974 -28.2877 -95.2717 -18.4947 -118.759 0 -40.9982 0 0 0 0 0 0 0 -16.1677 0 0 -0.251995 1.92124 6.96493 -0.247535 -0.380894 1.42109e-14 -1.08 1.42109e-14 0 0 0 0 -50.2402 4.00186 1.47846 1.54348 1 20.6388 -26.0635 6.05465 -34.86 -494.41
hNN_1sjw_d2n_des_1_2183 0 0 0 0 29.1037 0 0 0 0 -555.814 84.5094 1.33895 -18.4194 1502.62 264.761 0 0.0384615 0.115385 -17.4292 -27.4039 -95.2717 -18.3654 -118.759 0 -40.9595 0 0 0 0 0 0 0 -26.6019 0 0 0.091509 1428.97 16.565 -0.50956 -0.21305 2.41585e-13 -1.48589 -1.42109e-14 0 0 0 0 1375.86 6.0651 0.241828 1.54965 1 20.6388 -26.0635 6.05164 -34.86 996.64
hNN_1sjw_d2n_des_1_2184 0 0 0 0 0.258533 0 0 0 0 -542.752 73.6698 1.42166 -18.7296 52.9262 253.663 0 0 0.153846 -17.3497 -28.6204 -95.2717 -16.7672 -118.759 0 -41.6366 0 0 0 0 0 0 0 -13.0116 0 0 0.0983639 1.08746 7.05118 -0.0236341 -0.168571 0 -0.0490013 -2.84217e-14 0 0 0 0 -46.6524 8.41807 1.54385 3.19677 1 20.6388 -26.0635 6.05119 -34.86 -490.544
hNN_1sjw_d2n_des_1_2185 0 0 0 0 0.130404 0 0 0 0 -548.417 67.3565 1.30025 -17.6281 58.2122 259.256 0 0 0 -17.8008 -28.7608 -95.2717 -19.6337 -118.759 0 -41.1979 0 0 0 0 0 0 0 -16.7026 0 0 0.103857 2.00407 9.90583 -1.06421 -0.169312 4.12115e-13 -4.24806 7.10543e-14 0 0 0 0 -51.3683 4.94014 1.8854 4.03062 1 20.6388 -26.0635 10.9212 -34.86 -489.379
hNN_1sjw_d2n_des_1_2186 0 0 0 0 0.0312556 0 0 0 0 -545.029 68.1698 1.31464 -18.5794 55.0191 255.414 0.0769231 0.153846 0.423077 -17.7992 -31.1899 -95.2717 -20.0399 -118.759 0 -41.142 0 0 0 0 0 0 0 -14.7723 0 0 0.0332215 1.65947 7.49652 -0.335097 -0.172722 0 -3.13554 -2.84217e-14 0 0 0 0 -50.3685 3.25657 2.01552 1.4296 1 20.6388 -26.0635 6.05355 -34.86 -500.949
hNN_1sjw_d2n_des_1_2187 0 0 0 0 0.612379 0 0 0 0 -539.445 75.751 1.32444 -19.3904 63.6984 251.775 0 0 0.115385 -17.8331 -28.9151 -95.2717 -18.5681 -118.759 0 -41.1542 0 0 0 0 0 0 0 -13.5922 0 0 -0.002894 1.71141 6.95463 0.163316 -0.321313 4.12115e-13 -0.111466 7.10543e-14 0 0 0 0 -46.3528 7.64871 1.14098 1.63425 1 20.6388 -26.0635 6.05143 -34.86 -479.254
hNN_1sjw_d2n_des_1_2188 0 0 0 0 1.55927 0 0 0 0 -551.844 74.1907 1.31581 -19.0247 66.8316 256.469 0 0 0.0384615 -17.2066 -28.6428 -95.2717 -17.5802 -118.759 0 -41.1963 0 0 0 0 0 0 0 -21.4383 0 0 0.0711954 8.22262 8.69431 -0.486209 -0.257767 4.12115e-13 -1.73553 7.10543e-14 0 0 0 0 -48.1259 4.81838 0.391507 2.76677 1 20.6388 -26.0635 6.05172 -34.86 -482.195
hNN_1sjw_d2n_des_1_2189 0 0 0 0 31.3571 0 0 0 0 -563.113 89.9814 1.38233 -19.3155 147.833 257.85 0 0 0 -17.3935 -27.2723 -95.2717 -17.3683 -118.759 0 -41.4359 0 0 0 0 0 0 0 -31.2971 0 0 1.7053e-14 65.5938 12.5863 -0.190316 -0.174349 2.41585e-13 -0.158592 -1.42109e-14 0 0 0 0 4.92389 9.25151 0.773468 6.31777 1 20.6388 -26.0635 6.05153 -34.86 -364.322
hNN_1sjw_d2n_des_1_2190 0 0 0 0 0.17665 0 0 0 0 -537.547 67.6079 1.3185 -18.381 55.4169 249.74 0.0769231 0.0769231 0.230769 -16.5283 -27.1622 -95.2717 -15.5604 -118.759 0 -40.8795 0 0 0 0 0 0 0 -15.4649 0 0 -0.133564 1.40476 7.70764 -0.261482 -0.212909 0 -0.32734 -2.84217e-14 0 0 0 0 -48.1673 4.10027 1.33214 1.55324 1 20.6388 -26.0635 6.05153 -34.86 -489.182
hNN_1sjw_d2n_des_1_2191 0 0 0 0 0.00267755 0 0 0 0 -540.138 67.7237 1.29685 -19.1381 54.756 252.267 0 0 0.0769231 -16.9473 -29.9731 -95.2717 -13.8168 -118.759 0 -41.7819 0 0 0 0 0 0 0 -16.0709 0 0 0.131615 3.94635 9.21053 -0.348968 -0.339478 0 -1.24259 -2.84217e-14 0 0 0 0 -46.4954 8.76812 2.21653 4.09598 1 20.6388 -26.0635 6.05051 -34.86 -492.232
hNN_1sjw_d2n_des_1_2192 0 0 0 0 0.0260575 0 0 0 0 -548.554 72.028 1.36472 -19.9302 85.3307 257.752 0 0 0.0384615 -17.9127 -30.3994 -95.2717 -17.966 -118.759 0 -41.4609 0 0 0 0 0 0 0 -16.8023 0 0 0.146501 3.91924 8.37922 -0.0719474 -0.316026 1.42109e-14 -0.555421 1.42109e-14 0 0 0 0 -46.7616 8.44922 1.11154 3.04433 1 20.6388 -26.0635 11.4476 -34.86 -461.128
hNN_1sjw_d2n_des_1_2193 0 0 0 0 1.52618 0 0 0 0 -551.777 71.8982 1.37102 -18.2052 66.9556 259.072 0 0 0.0384615 -17.6996 -28.1839 -95.2717 -18.0289 -118.759 0 -41.4771 0 0 0 0 0 0 0 -23.39 0 0 0.0254408 9.74773 14.5551 -0.745524 -0.189987 1.42109e-14 -2.42214 1.42109e-14 0 0 0 0 -43.8964 8.65376 2.21932 4.58876 1 20.6388 -26.0635 6.05065 -34.86 -481.336
hNN_1sjw_d2n_des_1_2194 0 0 0 0 1.1098 0 0 0 0 -558.802 66.9513 1.3082 -18.6054 1581.22 261.466 0 0 0 -17.6848 -29.6324 -95.2717 -17.6546 -118.759 0 -41.3909 0 0 0 0 0 0 0 -27.4272 0 0 0.122993 1528.1 14.5272 -0.771062 -0.220089 5.68434e-14 -1.15108 1.27898e-13 0 0 0 0 1471.79 6.9157 1.57016 3.95453 1 20.6388 -26.0635 6.05156 -34.86 1021.41
hNN_1sjw_d2n_des_1_2195 0 0 0 0 6.80721e-07 0 0 0 0 -546.377 73.3965 1.38586 -19.7089 66.9101 255.941 0 0 0.0769231 -17.2761 -26.5364 -95.2717 -17.6526 -118.759 0 -41.4748 0 0 0 0 0 0 0 -15.5134 0 0 0.114949 2.913 9.11684 0.0248098 -0.16715 1.42109e-14 -0.0338905 1.42109e-14 0 0 0 0 -45.0196 8.13139 1.88139 1.36003 1 20.6388 -26.0635 6.05581 -34.86 -478.177
hNN_1sjw_d2n_des_1_2196 0 0 0 0 1.30724 0 0 0 0 -536.592 65.9207 1.32891 -18.2002 55.4445 247.738 0 0 0 -16.5168 -28.5474 -95.2717 -16.6556 -118.759 0 -41.7768 0 0 0 0 0 0 0 -11.4619 0 0 0.127817 2.23406 5.1379 -0.0938036 -0.116849 0 -0.840374 -2.84217e-14 0 0 0 0 -46.79 9.04233 1.92825 6.45342 1 20.6388 -26.0635 6.05141 -34.86 -493.036
hNN_1sjw_d2n_des_1_2197 0 0 0 0 0.00932359 0 0 0 0 -537.277 68.1532 1.33748 -18.2085 62.2944 247.614 0 0 0 -15.8248 -26.2855 -95.2717 -15.5712 -118.759 0 -41.4807 0 0 0 0 0 0 0 -10.2214 0 0 0.145467 1.47055 4.08042 0.0705877 -0.170552 5.68434e-14 -0.122099 1.27898e-13 0 0 0 0 -46.2278 4.35414 1.88309 3.39568 1 20.6388 -26.0635 6.15468 -34.86 -481.919
hNN_1sjw_d2n_des_1_2198 0 0 0 0 1.10042 0 0 0 0 -547.364 67.653 1.32172 -18.2512 58.8474 252.152 0 0 0.269231 -16.1172 -27.7204 -95.2717 -11.7826 -118.759 0 -40.9861 0 0 0 0 0 0 0 -16.9018 0 0 0.0686471 5.40266 6.18739 0.0679005 -0.268592 4.12115e-13 -0.238874 7.10543e-14 0 0 0 0 -46.6687 3.74527 1.92024 1.83827 1 20.6388 -26.0635 6.0508 -34.86 -488.425
hNN_1sjw_d2n_des_1_2199 0 0 0 0 0.387063 0 0 0 0 -542.279 68.6476 1.3592 -18.2503 57.0929 255.804 0 0.0384615 0.0384615 -17.5362 -29.7353 -95.2717 -18.2722 -118.759 0 -41.6863 0 0 0 0 0 0 0 -13.6231 0 0 0.129354 3.06241 11.1495 -0.538771 -0.181834 4.12115e-13 -2.55008 7.10543e-14 0 0 0 0 -44.2388 9.28966 1.91012 5.38664 1 20.6388 -26.0635 11.4476 -34.86 -485.65
